scenario,stips,mock,type,partner,url,firstName,lastName,addressStreet,addressCity,addressState,addressZip,dateOfBirth,mobilePhone,homePhone,ssn,email,employmentStatus,annualIncome,citizenship,language,coFirstName,coLastName,coAddressStreet,coAddressCity,coAddressState,coAddressZip,coDateOfBirth,coMobilePhone,coHomePhone,coSSN,coEmail,coEmploymentStatus,coAnnualIncome,coCitizenship,srFirstName,srLastName,srEmail,srMobilePhone,srCompanyName,loanTerm,systemCost,referenceNumber,status,hasDeferredStips,approvedButton,hasNonDeferredStips,primaryNonDeferredMessage,secondaryNonDeferredMessage,responseBody
secondary loan with Deferred and Non Deferred Stip,"ID/Fraud-eID unavailable,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-eID-unavailable_AND_Foreclosure-Review_Secondary.json,Secondary,1stLight,solar/1stlight/1stlight.html,ID-Fraud-eID-unavailable-Foreclosure-Review-secondary-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-eID-unavailable-Foreclosure-Review-secondary-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-06-000195"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Secondary"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review"",
        ""Home Title-Ownership/Trust Issue""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD""
  ],
  ""token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjIifQ.eyJzdWIiOiIyMC0wNi0wMDAxOTUiLCJleHBpcmVzSW4iOjMwMCwiaWF0IjoxNTgzMTk1NDkzLCJleHAiOjE1ODU3ODc0OTN9.Fyi9JFGkyiM7mCpQHeeHmyhip01EqttIFMpKIo91odg""
}"
secondary loan with Deferred and Non Deferred Stip,"ID/Fraud-Fraudulent Inquiry,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-Fraudulent-Inquiry_AND_Foreclosure-Review_Secondary.json,Secondary,1stLight,solar/1stlight/1stlight.html,ID-Fraud-Fraudulent-Inquiry-Foreclosure-Review-secondary-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-Fraudulent-Inquiry-Foreclosure-Review-secondary-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-03-000191"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Secondary"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review"",
        ""Home Title-Ownership/Trust Issue""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD""
  ],
  ""token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjMifQ.eyJzdWIiOiIyMC0wMy0wMDAxOTEiLCJleHBpcmVzSW4iOjMwMCwiaWF0IjoxNTgzMTk1NDk1LCJleHAiOjE1ODU3ODc0OTV9.7DZkErWkvvrLNTpdIqniaZzHjalVjjZomLUze64R5xs""
}"
secondary loan with Deferred and Non Deferred Stip,"ID/Fraud-OFAC,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-OFAC_AND_Foreclosure-Review_Secondary.json,Secondary,1stLight,solar/1stlight/1stlight.html,ID-Fraud-OFAC-Foreclosure-Review-secondary-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-OFAC-Foreclosure-Review-secondary-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-03-000192"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Secondary"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review"",
        ""Home Title-Ownership/Trust Issue""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD""
  ],
  ""token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjkifQ.eyJzdWIiOiIyMC0wMy0wMDAxOTIiLCJleHBpcmVzSW4iOjMwMCwiaWF0IjoxNTgzMTk1NDk2LCJleHAiOjE1ODU3ODc0OTZ9.bAL_KiezaiO8Jox4kK_JnzsaO7ccn8WpszE_4GjlFwA""
}"
secondary loan with Deferred and Non Deferred Stip,"ID/Fraud-Fraud Victim Indicator,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud_Fraud-Victim-Indicator_AND_Foreclosure-Review_Secondary.json,Secondary,1stLight,solar/1stlight/1stlight.html,ID-Fraud-Fraud-Victim-Indicator-Foreclosure-Review-secondary-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-Fraud-Victim-Indicator-Foreclosure-Review-secondary-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-07-000177"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Secondary"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review"",
        ""Home Title-Ownership/Trust Issue""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD""
  ],
  ""token"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjIifQ.eyJzdWIiOiIyMC0wNy0wMDAxNzciLCJleHBpcmVzSW4iOjMwMCwiaWF0IjoxNTgzMTk1NDk3LCJleHAiOjE1ODU3ODc0OTd9.Du2FP1_Gq5STFda3L9uAWqUd2Z-txC27dwriE74CbyU""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-Alert Contact,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-Alert-Contact_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-Alert-Contact-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-Alert-Contact-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-03-000193"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjEifQ.eyJzdWIiOiIyMC0wMy0wMDAxOTMiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NDk5LCJleHAiOjE1ODU3ODc0OTl9.Y2A9k57tE6Lk1KF9sVdBPc6CoPgfierVzPeLHMbaRWc"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjYifQ.eyJzdWIiOiIyMC0wMy0wMDAxOTMiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU0OTksImV4cCI6MTU4NTc4NzQ5OX0.dTqd6ddB3kIyrryoVhPZZ6hd4tmY1tTWO1ltXleZ_bw""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-Consumer Statement,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-Consumer-Statement_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-Consumer-Statement-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-Consumer-Statement-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,FALSE,FALSE,"{
  ""loanId"": ""20-04-000210"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-eID Error,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-eID-Error_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-eID-Error-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-eID-Error-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-03-000194"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjgifQ.eyJzdWIiOiIyMC0wMy0wMDAxOTQiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NTAzLCJleHAiOjE1ODU3ODc1MDN9.cjneQxNfWs2wqV_qUZKM1TboR6PI8a_6GRXex2LwbRA"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjQifQ.eyJzdWIiOiIyMC0wMy0wMDAxOTQiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU1MDMsImV4cCI6MTU4NTc4NzUwM30.KOojwzavhi7PEyorw7kV2dZ7ihGCBjyHKmYXKmu7cXA""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-eID Fail,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-eID-Fail_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-eID-Fail-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-eID-Fail-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-11-000185"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjQifQ.eyJzdWIiOiIyMC0xMS0wMDAxODUiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NTA0LCJleHAiOjE1ODU3ODc1MDR9.nNTdhjIxEgkSYiCiSC4VgK9b7l26vetdtef4MYEa528"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjYifQ.eyJzdWIiOiIyMC0xMS0wMDAxODUiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU1MDQsImV4cCI6MTU4NTc4NzUwNH0.afNxQ9BRcLMXiifN6FtnI93e_5-5a6kfE-F0bk1J1bI""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-eID unavailable,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-eID-unavailable_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-eID-unavailable-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-eID-unavailable-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-14-000209"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjEifQ.eyJzdWIiOiIyMC0xNC0wMDAyMDkiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NTA2LCJleHAiOjE1ODU3ODc1MDZ9.yyKKtAmmEiZwRKVW_tuFhITlG5wcaopstU0U8T1o_Ck"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjcifQ.eyJzdWIiOiIyMC0xNC0wMDAyMDkiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU1MDYsImV4cCI6MTU4NTc4NzUwNn0.qeWPd-ZJ-zPBy-DPKjMjCcOA3RxQ3U-abkSeFJ7DQlk""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-Fraudulent Inquiry,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-Fraudulent-Inquiry_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-Fraudulent-Inquiry-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-Fraudulent-Inquiry-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-05-000196"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjIifQ.eyJzdWIiOiIyMC0wNS0wMDAxOTYiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NTA3LCJleHAiOjE1ODU3ODc1MDd9.nqSsLyXfnRDL6YrLpz_5aWsITRA0_tq_Z2FJcFLNgpU"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjUifQ.eyJzdWIiOiIyMC0wNS0wMDAxOTYiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU1MDcsImV4cCI6MTU4NTc4NzUwN30.bJnid_Bibljswll0FdJUidp0szhvct_BjzEP5Y3FeRw""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-OFAC,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud-OFAC_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-OFAC-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-OFAC-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-10-000186"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjcifQ.eyJzdWIiOiIyMC0xMC0wMDAxODYiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NTA5LCJleHAiOjE1ODU3ODc1MDl9.LkK92IuDgo-fdomJi-2cX76mBTRcAR22dn02juTW7kQ"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjcifQ.eyJzdWIiOiIyMC0xMC0wMDAxODYiLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU1MDksImV4cCI6MTU4NTc4NzUwOX0.iEhZ4j3qK2_HMTvM-jpwLLypytZeE-pyiqECA6QyG7k""
}"
Combined loan with Deferred and Non Deferred Stip,"ID/Fraud-Fraud Victim Indicator,Foreclosure Review",equifax-test-mocks/Solar/stips/combined/ID-Fraud_Fraud-Victim-Indicator_AND_Foreclosure-Review.json,Combined,1stLight,solar/1stlight/1stlight.html,ID-Fraud-Fraud-Victim-Indicator-Foreclosure-Review-combined-1,FRANK,1251 RAINTREE NE,ARAB,AL,35016,1987-06-25,91623452345,91623452345,666072358,ngonzalez@loanpal.com,Employed,100000,us,,ID-Fraud-Fraud-Victim-Indicator-Foreclosure-Review-combined-2,BOLT,,,,,,,,666320691,,,,,Nick,Gonzalez,ngonzalez@loanpal.com,9163453456,Loanpal,,30000,deleteMe,ApprovedWithStips,TRUE,disabled,TRUE,TRUE,TRUE,"{
  ""loanId"": ""20-05-000197"",
  ""referenceNumber"": ""automated-run"",
  ""type"": ""Combined"",
  ""status"": ""Approved"",
  ""maxLoanAmount"": ""100000"",
  ""loanOptions"": {
    ""term"": ""10"",
    ""id"": ""1"",
    ""rate"": ""3.99"",
    ""programFee"": 14.25
  },
  ""totalSystemCost"": ""$23,000.00"",
  ""stipulations"": [
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Primary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    },
    {
      ""type"": ""Title"",
      ""internal"": true,
      ""borrower"": ""Secondary"",
      ""deferred"": false,
      ""stipids"": [
        ""Foreclosure Review""
      ]
    }
  ],
  ""isSub650"": false,
  ""availableNextSteps"": [
    ""UPLOAD_PRIMARY"",
    ""UPLOAD_SECONDARY""
  ],
  ""primaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjUifQ.eyJzdWIiOiIyMC0wNS0wMDAxOTciLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJQcmltYXJ5IiwiaWF0IjoxNTgzMTk1NTExLCJleHAiOjE1ODU3ODc1MTF9.hNeRxnGJntmZ6QFRcATdljeDINT-uZsWUOmBtcPD468"",
  ""secondaryToken"": ""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6IjcifQ.eyJzdWIiOiIyMC0wNS0wMDAxOTciLCJleHBpcmVzSW4iOjMwMCwiYm9ycm93ZXIiOiJTZWNvbmRhcnkiLCJpYXQiOjE1ODMxOTU1MTEsImV4cCI6MTU4NTc4NzUxMX0.9nSMMMto2bVyTtdu0qVrlnsw8vBBtnCMxVj3Je-ljLc""
}"
